Metrics/EpRet,Metrics/EpCost,Metrics/EpLen,Time/Total,Time/Epoch,Time/Update,Time/Evaluate,Train/Epoch,TotalSteps,Loss/Loss_diffuser,Loss/Loss_inv,Loss/Loss_total
nan,nan,nan,33892.53125,181.8291473388672,181.8291473388672,0.0,177.0,177000.0,0.0009280017693527043,4.7457487539759313e-07,0.00046423819730989635
nan,nan,nan,34077.0859375,184.5562286376953,184.5562286376953,0.0,178.0,178000.0,0.0009334823116660118,3.7486739756786847e-07,0.0004669285553973168
nan,nan,nan,34261.20703125,184.12181091308594,184.12181091308594,0.0,179.0,179000.0,0.000972901179920882,4.1672899442346534e-07,0.00048665894428268075
nan,nan,nan,34444.33203125,183.12417602539062,183.12417602539062,0.0,180.0,180000.0,0.0009685478289611638,4.144669389916089e-07,0.0004844811628572643
nan,nan,nan,34629.40625,185.0714111328125,185.0714111328125,0.0,181.0,181000.0,0.0009510790114291012,3.902444518644188e-07,0.0004757345886901021
nan,nan,nan,34813.5,184.09686279296875,184.09686279296875,0.0,182.0,182000.0,0.000928652414586395,4.4220553263585316e-07,0.0004645473381970078
nan,nan,nan,34998.05859375,184.55792236328125,184.55792236328125,0.0,183.0,183000.0,0.0009774273494258523,3.4956886452164326e-07,0.0004888884141109884
nan,nan,nan,35180.4453125,182.38414001464844,182.38414001464844,0.0,184.0,184000.0,0.0009658759809099138,4.3304979158165224e-07,0.00048315449384972453
nan,nan,nan,35363.19140625,182.7470703125,182.7470703125,0.0,185.0,185000.0,0.0009363667340949178,4.3036271790697356e-07,0.00046839850256219506
nan,nan,nan,35552.31640625,189.12582397460938,189.12582397460938,0.0,186.0,186000.0,0.0009528310038149357,4.940322355651006e-07,0.00047666250611655414
nan,nan,nan,35735.18359375,182.86807250976562,182.86807250976562,0.0,187.0,187000.0,0.0009394492954015732,3.426062278322206e-07,0.0004698959528468549
nan,nan,nan,35921.7109375,186.525390625,186.525390625,0.0,188.0,188000.0,0.0009071296663023531,4.494193603932217e-07,0.00045378957292996347
nan,nan,nan,36104.859375,183.15098571777344,183.15098571777344,0.0,189.0,189000.0,0.0009373875800520182,3.4725624686871015e-07,0.00046886742347851396
nan,nan,nan,36288.8671875,184.00729370117188,184.00729370117188,0.0,190.0,190000.0,0.0009189070551656187,6.614936864934862e-07,0.00045978420530445874
nan,nan,nan,36473.1171875,184.25050354003906,184.25050354003906,0.0,191.0,191000.0,0.0008995130774565041,3.06990301623955e-07,0.00044991003233008087
nan,nan,nan,36657.85546875,184.7355499267578,184.7355499267578,0.0,192.0,192000.0,0.0009395589586347342,3.8132677104840695e-07,0.00046997013851068914
nan,nan,nan,36842.65625,184.8002166748047,184.8002166748047,0.0,193.0,193000.0,0.0008576801046729088,4.2532994370958477e-07,0.00042905271402560174
nan,nan,nan,37029.671875,187.01780700683594,187.01780700683594,0.0,194.0,194000.0,0.0009030969231389463,3.9574121046825894e-07,0.00045174636761657894
nan,nan,nan,37213.796875,184.1231231689453,184.1231231689453,0.0,195.0,195000.0,0.0009146978845819831,3.6627872646022297e-07,0.00045753203448839486
nan,nan,nan,37397.92578125,184.13031005859375,184.13031005859375,0.0,196.0,196000.0,0.0009494022815488279,3.9112416061470867e-07,0.0004748967185150832
nan,nan,nan,37586.09375,188.16763305664062,188.16763305664062,0.0,197.0,197000.0,0.0009363938588649035,4.16502274447339e-07,0.0004684051382355392
nan,nan,nan,37769.8046875,183.71243286132812,183.71243286132812,0.0,198.0,198000.0,0.0009445801842957735,3.596080944134883e-07,0.0004724699247162789
nan,nan,nan,37953.859375,184.0552520751953,184.05474853515625,0.0,199.0,199000.0,0.00092513975687325,4.169106944118539e-07,0.00046277832007035613
nan,nan,nan,38137.57421875,183.71263122558594,183.71263122558594,0.0,200.0,200000.0,0.0009066581842489541,3.8180192518666445e-07,0.0004535200132522732
nan,nan,nan,38323.3671875,185.79220581054688,185.79220581054688,0.0,201.0,201000.0,0.0009223251254297793,3.782680551012163e-07,0.00046135165030136704
nan,nan,nan,38510.08984375,186.72593688964844,186.72593688964844,0.0,202.0,202000.0,0.0009388443431816995,3.5985959812023793e-07,0.0004696020914707333
nan,nan,nan,38695.79296875,185.7015838623047,185.7015838623047,0.0,203.0,203000.0,0.0009081682073883712,4.808330231753644e-07,0.00045432450133375823
nan,nan,nan,38879.73828125,183.94580078125,183.94534301757812,0.0,204.0,204000.0,0.0009149482357315719,2.8505613158813503e-07,0.0004576166393235326
nan,nan,nan,39064.86328125,185.1261749267578,185.1261749267578,0.0,205.0,205000.0,0.0008841149392537773,4.2468136030038295e-07,0.0004422697820700705
nan,nan,nan,39251.49609375,186.631591796875,186.631591796875,0.0,206.0,206000.0,0.0009272455936297774,3.5708990253624506e-07,0.0004638013197109103
nan,nan,nan,39439.78515625,188.28982543945312,188.28982543945312,0.0,207.0,207000.0,0.0009041010052897036,4.1341652945448004e-07,0.0004522571980487555
nan,nan,nan,39626.94140625,187.15570068359375,187.15570068359375,0.0,208.0,208000.0,0.0008574393577873707,3.2061834076557716e-07,0.00042887998279184103
nan,nan,nan,39809.8984375,182.9574737548828,182.9574737548828,0.0,209.0,209000.0,0.0008783265948295593,3.683944953536411e-07,0.00043934749555774033
nan,nan,nan,39993.7109375,183.8092498779297,183.8092498779297,0.0,210.0,210000.0,0.0008999210549518466,3.916378830126632e-07,0.0004501563380472362
nan,nan,nan,40177.89453125,184.18380737304688,184.18380737304688,0.0,211.0,211000.0,0.000891368486918509,4.0280662005898193e-07,0.00044588567106984556
nan,nan,nan,40362.3046875,184.41253662109375,184.41204833984375,0.0,212.0,212000.0,0.0008945556473918259,4.136712448143953e-07,0.0004474846355151385
nan,nan,nan,40546.27734375,183.9738311767578,183.9738311767578,0.0,213.0,213000.0,0.0008456209325231612,3.3087738415815693e-07,0.00042297589243389666
nan,nan,nan,40730.7578125,184.47998046875,184.47998046875,0.0,214.0,214000.0,0.0008847155841067433,4.220173082103429e-07,0.00044256876572035253
nan,nan,nan,40914.2734375,183.51292419433594,183.51292419433594,0.0,215.0,215000.0,0.0008581840083934367,4.3158888729522005e-07,0.00042930777999572456
nan,nan,nan,41096.703125,182.4322509765625,182.4322509765625,0.0,216.0,216000.0,0.0009000745485536754,3.7626836046911194e-07,0.00045022540143691003
nan,nan,nan,41278.63671875,181.9317169189453,181.9317169189453,0.0,217.0,217000.0,0.0008536233799532056,4.0436046333525155e-07,0.0004270138742867857
nan,nan,nan,41462.78515625,184.1494140625,184.1494140625,0.0,218.0,218000.0,0.0009401880670338869,3.486939306185377e-07,0.0004702683654613793
nan,nan,nan,41647.515625,184.72804260253906,184.72804260253906,0.0,219.0,219000.0,0.0008528693579137325,3.9132598317337397e-07,0.0004266303440090269
nan,nan,nan,41830.87109375,183.35525512695312,183.35476684570312,0.0004956722259521484,220.0,220000.0,0.0008619790314696729,4.056771558680339e-07,0.0004311923694331199
nan,nan,nan,42015.86328125,184.9929962158203,184.9929962158203,0.0,221.0,221000.0,0.0008225938072428107,3.4700181572588917e-07,0.0004114704206585884
nan,nan,nan,42200.5234375,184.65943908691406,184.65943908691406,0.0,222.0,222000.0,0.0009008472552523017,3.898188367656985e-07,0.0004506185359787196
nan,nan,nan,42387.6171875,187.09657287597656,187.09657287597656,0.0,223.0,223000.0,0.0008430503075942397,2.9679287649742037e-07,0.0004216735251247883
nan,nan,nan,42573.375,185.7554168701172,185.7554168701172,0.0,224.0,224000.0,0.0008497546659782529,4.579136714255583e-07,0.00042510629282332957
nan,nan,nan,42758.90234375,185.52685546875,185.52685546875,0.0,225.0,225000.0,0.0008877824293449521,2.86688248252176e-07,0.0004440345801413059
nan,nan,nan,42942.81640625,183.9149627685547,183.9149627685547,0.0,226.0,226000.0,0.0008396365446969867,3.6565873529070814e-07,0.00042000110261142254
nan,nan,nan,43127.4375,184.6223602294922,184.6223602294922,0.0,227.0,227000.0,0.0008704190258868039,3.6585981888492825e-07,0.0004353924305178225
nan,nan,nan,43311.0703125,183.63233947753906,183.63233947753906,0.0,228.0,228000.0,0.0008726879605092108,4.0919121602200903e-07,0.00043654852197505534
nan,nan,nan,43496.109375,185.0389862060547,185.0389862060547,0.0,229.0,229000.0,0.0008504032157361507,2.9038534421488293e-07,0.00042534677777439356
nan,nan,nan,43681.5625,185.45083618164062,185.45083618164062,0.0,230.0,230000.0,0.00089332862989977,3.949290885429946e-07,0.00044686178443953395
nan,nan,nan,43864.11328125,182.55360412597656,182.55360412597656,0.0,231.0,231000.0,0.000871742726303637,3.5774527873400075e-07,0.0004360502352938056
nan,nan,nan,44048.1171875,184.0032196044922,184.0032196044922,0.0,232.0,232000.0,0.0008828317513689399,3.319863992601313e-07,0.0004415818548295647
nan,nan,nan,44234.6640625,186.54757690429688,186.54757690429688,0.0,233.0,233000.0,0.0008755822200328112,3.3497425988571194e-07,0.00043795857345685363
nan,nan,nan,44419.78125,185.11692810058594,185.11692810058594,0.0,234.0,234000.0,0.0008571440121158957,3.6930239843968593e-07,0.0004287566407583654
nan,nan,nan,44603.1796875,183.39627075195312,183.39627075195312,0.0,235.0,235000.0,0.0008297319291159511,3.7632625549122167e-07,0.0004150541208218783
nan,nan,nan,44788.1015625,184.92462158203125,184.92462158203125,0.0,236.0,236000.0,0.0008378468919545412,3.175324252424616e-07,0.00041908217826858163
nan,nan,nan,44970.7734375,182.67214965820312,182.67214965820312,0.0,237.0,237000.0,0.0008786862017586827,3.7754548998236714e-07,0.0004395318974275142
nan,nan,nan,45155.765625,184.99237060546875,184.99237060546875,0.0,238.0,238000.0,0.0008041569381020963,3.662945573523757e-07,0.0004022616194561124
nan,nan,nan,45339.58203125,183.81582641601562,183.81582641601562,0.0,239.0,239000.0,0.0008199395961128175,4.0684733448870247e-07,0.00041017323383130133
nan,nan,nan,45522.8828125,183.2996368408203,183.2996368408203,0.0,240.0,240000.0,0.0008173086098395288,3.003564472692233e-07,0.00040880448068492115
nan,nan,nan,45712.203125,189.319580078125,189.319580078125,0.0,241.0,241000.0,0.0008608710486441851,5.744319651057594e-07,0.0004307227791287005
nan,nan,nan,45895.95703125,183.7549285888672,183.7549285888672,0.0,242.0,242000.0,0.0008161665755324066,2.2175240133037732e-07,0.000408194144256413
nan,nan,nan,46079.72265625,183.76426696777344,183.76426696777344,0.0,243.0,243000.0,0.0008354995516128838,3.6147213222648134e-07,0.0004179305105935782
nan,nan,nan,46263.41796875,183.69737243652344,183.69737243652344,0.0,244.0,244000.0,0.0008056999649852514,3.049366057439329e-07,0.00040300245746038854
nan,nan,nan,46448.92578125,185.5080108642578,185.5080108642578,0.0,245.0,245000.0,0.0008429281879216433,3.7130399732632213e-07,0.0004216496890876442
nan,nan,nan,46633.30078125,184.37344360351562,184.37344360351562,0.0,246.0,246000.0,0.0008234857232309878,3.911237058673578e-07,0.00041193843935616314
nan,nan,nan,46816.08203125,182.7804718017578,182.7804718017578,0.0,247.0,247000.0,0.0008264751522801816,3.283890919192345e-07,0.0004134017217438668
nan,nan,nan,46999.66796875,183.586669921875,183.586669921875,0.0,248.0,248000.0,0.0008956302190199494,2.8868711865470686e-07,0.0004479594645090401
nan,nan,nan,47185.01171875,185.34410095214844,185.34410095214844,0.0,249.0,249000.0,0.0008285633521154523,4.3064622445854184e-07,0.00041449698619544506
nan,nan,nan,47367.83984375,182.8272705078125,182.8272705078125,0.0,250.0,250000.0,0.0008154555107466877,2.970159300730302e-07,0.0004078762431163341
nan,nan,nan,47551.3515625,183.51356506347656,183.51356506347656,0.0,251.0,251000.0,0.0008648251532576978,4.064123118041607e-07,0.00043261575046926737
nan,nan,nan,47735.38671875,184.03294372558594,184.03294372558594,0.0,252.0,252000.0,0.0008192706736736,2.99326615049722e-07,0.00040978501783683896
nan,nan,nan,47920.421875,185.0377960205078,185.0377960205078,0.0,253.0,253000.0,0.0008157109841704369,4.2880543560386286e-07,0.00040806987090036273
nan,nan,nan,48102.609375,182.18638610839844,182.18638610839844,0.0,254.0,254000.0,0.0008272068225778639,2.922309079167462e-07,0.0004137495707254857
nan,nan,nan,48285.984375,183.37596130371094,183.37596130371094,0.0,255.0,255000.0,0.0007972370367497206,3.135425004074932e-07,0.00039877532981336117
nan,nan,nan,48470.84765625,184.8638458251953,184.8638458251953,0.0,256.0,256000.0,0.0007945291581563652,3.4749919564092124e-07,0.0003974382998421788
nan,nan,nan,48655.53515625,184.6844482421875,184.6844482421875,0.0,257.0,257000.0,0.0008313155267387629,3.2370496683142846e-07,0.00041581958066672087
nan,nan,nan,48841.87890625,186.34376525878906,186.34376525878906,0.0,258.0,258000.0,0.0008136256947182119,3.3455791026426596e-07,0.0004069801070727408
nan,nan,nan,49027.09375,185.21502685546875,185.21453857421875,0.000499725341796875,259.0,259000.0,0.0007952618761919439,3.0133833206491545e-07,0.00039778160862624645
nan,nan,nan,49216.07421875,188.98291015625,188.98291015625,0.0,260.0,260000.0,0.0008070297189988196,4.2308116121603234e-07,0.00040372638613916934
nan,nan,nan,49401.55859375,185.48406982421875,185.4835662841797,0.0,261.0,261000.0,0.0007778615690767765,3.462690472133545e-07,0.0003891039523296058
nan,nan,nan,49588.33203125,186.77284240722656,186.77284240722656,0.0,262.0,262000.0,0.0008359509520232677,2.812198829360568e-07,0.0004181161639280617
nan,nan,nan,49774.9765625,186.64488220214844,186.64488220214844,0.0,263.0,263000.0,0.0008282244671136141,3.4947180438393843e-07,0.00041428697295486927
nan,nan,nan,49962.94921875,187.97348022460938,187.97348022460938,0.0,264.0,264000.0,0.0008722778293304145,3.56384248334507e-07,0.0004363171465229243
nan,nan,nan,50145.72265625,182.77244567871094,182.77244567871094,0.0,265.0,265000.0,0.0008034146740101278,2.9435824444590253e-07,0.00040185454417951405
nan,nan,nan,50332.6171875,186.89566040039062,186.89566040039062,0.0,266.0,266000.0,0.0007935030735097826,2.8291023568272067e-07,0.00039689295226708055
nan,nan,nan,50518.1953125,185.57565307617188,185.57565307617188,0.0,267.0,267000.0,0.0007732202648185194,2.774884251266485e-07,0.0003867488703690469
nan,nan,nan,50703.59765625,185.40313720703125,185.40313720703125,0.0,268.0,268000.0,0.0008286317461170256,3.5799376973955077e-07,0.0004144948616158217
nan,nan,nan,50891.91796875,188.318359375,188.318359375,0.0,269.0,269000.0,0.000772551167756319,3.1079750328899536e-07,0.000386430969228968
nan,nan,nan,51076.1484375,184.23268127441406,184.23268127441406,0.0,270.0,270000.0,0.0007717027910985053,2.904194502661994e-07,0.00038599662366323173
nan,nan,nan,51265.890625,189.74032592773438,189.74032592773438,0.0,271.0,271000.0,0.0007938932976685464,3.1007201073407487e-07,0.00039710168493911624
nan,nan,nan,51448.8984375,183.0098114013672,183.0098114013672,0.0,272.0,272000.0,0.0007850932888686657,3.0836795872346556e-07,0.0003927008365280926
nan,nan,nan,51635.046875,186.1465606689453,186.1465606689453,0.0,273.0,273000.0,0.0007745711482129991,3.572678508589888e-07,0.00038746418431401253
nan,nan,nan,51819.0390625,183.99354553222656,183.99354553222656,0.0,274.0,274000.0,0.0007835680153220892,2.797021352307638e-07,0.0003919238515663892
nan,nan,nan,52003.6171875,184.57736206054688,184.57736206054688,0.0,275.0,275000.0,0.0007670742343179882,3.487694755222037e-07,0.0003837115073110908
nan,nan,nan,52188.18359375,184.56887817382812,184.56887817382812,0.0,276.0,276000.0,0.0007901400094851851,3.3509766694805876e-07,0.000395237555494532
nan,nan,nan,52372.171875,183.98512268066406,183.98512268066406,0.0,277.0,277000.0,0.0008079974795691669,3.448249685789051e-07,0.00040417115087620914
nan,nan,nan,52557.6171875,185.4479217529297,185.4479217529297,0.0,278.0,278000.0,0.0007559696678072214,3.263671430886461e-07,0.0003781480190809816
nan,nan,nan,52742.1953125,184.57566833496094,184.57566833496094,0.0,279.0,279000.0,0.0007938541239127517,2.610046863082971e-07,0.0003970575344283134
nan,nan,nan,52928.44140625,186.24810791015625,186.24810791015625,0.0,280.0,280000.0,0.0007939576171338558,3.3270177368649456e-07,0.0003971451078541577
nan,nan,nan,53111.7265625,183.28549194335938,183.28549194335938,0.0,281.0,281000.0,0.0007658839458599687,2.8668418394772743e-07,0.00038308530929498374
nan,nan,nan,53308.60546875,196.87789916992188,196.87789916992188,0.0,282.0,282000.0,0.000798025808762759,3.1236891118169297e-07,0.0003991690755356103
nan,nan,nan,53564.12890625,255.52183532714844,255.52183532714844,0.0,283.0,283000.0,0.0007883868529461324,3.0828792318970955e-07,0.000394347618566826
nan,nan,nan,53812.5703125,248.4446563720703,248.4446563720703,0.0,284.0,284000.0,0.0007688995101489127,3.5832925959766726e-07,0.000384628918254748
nan,nan,nan,54008.60546875,196.0318603515625,196.0318603515625,0.0,285.0,285000.0,0.0008188410429283977,3.918485731446708e-07,0.000409616477554664
nan,nan,nan,54232.4375,223.83534240722656,223.83534240722656,0.0,286.0,286000.0,0.0008012028993107378,3.2547791306569707e-07,0.0004007641691714525
nan,nan,nan,54500.640625,268.2004089355469,268.2004089355469,0.0,287.0,287000.0,0.0007993244798853993,3.2254300208478526e-07,0.00039982347516343
nan,nan,nan,54790.25390625,289.6153259277344,289.6153259277344,0.0,288.0,288000.0,0.0007668845937587321,2.725912793266616e-07,0.0003835785901173949
nan,nan,nan,56718.59375,1928.3402099609375,1928.3402099609375,0.0,289.0,289000.0,0.0007244760054163635,2.905593703417253e-07,0.00036238328902982175
